"cell","year","jd_wk","obs_days"
724.1,2017,322,8
724.1,2017,329,6
724.1,2017,336,7
724.1,2017,343,6
724.1,2017,350,6
724.1,2017,357,1
724.1,2017,364,2
724.1,2018,0,1
724.1,2018,7,2
724.1,2018,14,2
724.1,2018,21,3
724.1,2018,28,6
724.1,2018,35,2
724.1,2018,42,3
724.1,2018,49,10
724.1,2018,56,6
724.1,2018,63,7
724.1,2018,70,15
724.1,2018,77,15
724.1,2018,84,22
724.1,2018,91,24
724.1,2018,98,25
724.1,2018,105,18
724.1,2018,112,61
724.1,2018,119,60
724.1,2018,126,23
724.1,2018,133,23
724.1,2018,140,29
724.1,2018,147,41
724.1,2018,154,29
724.1,2018,161,26
724.1,2018,168,24
724.1,2018,175,24
724.1,2018,182,34
724.1,2018,189,27
724.1,2018,196,22
724.1,2018,203,26
724.1,2018,210,22
724.1,2018,217,21
724.1,2018,224,26
724.1,2018,231,21
724.1,2018,238,18
724.1,2018,245,21
724.1,2018,252,12
724.1,2018,259,19
724.1,2018,266,30
724.1,2018,273,36
724.1,2018,280,23
724.1,2018,287,27
724.1,2018,294,24
724.1,2018,301,19
724.1,2018,308,17
724.1,2018,315,10
724.1,2018,322,15
724.1,2018,329,20
724.1,2018,336,11
724.1,2018,343,6
724.1,2018,350,21
724.1,2018,357,22
724.1,2018,364,1
725.1,2017,7,1
725.1,2017,14,2
725.1,2017,21,1
725.1,2017,28,1
725.1,2017,35,3
725.1,2017,42,4
725.1,2017,49,4
725.1,2017,56,3
725.1,2017,70,3
725.1,2017,77,9
725.1,2017,84,3
725.1,2017,91,5
725.1,2017,98,10
725.1,2017,105,9
725.1,2017,112,7
725.1,2017,119,9
725.1,2017,126,12
725.1,2017,133,5
725.1,2017,140,9
725.1,2017,147,7
725.1,2017,154,9
725.1,2017,161,6
725.1,2017,168,6
725.1,2017,175,5
725.1,2017,182,12
725.1,2017,189,4
725.1,2017,196,9
725.1,2017,203,9
725.1,2017,210,9
725.1,2017,217,7
725.1,2017,224,6
725.1,2017,231,11
725.1,2017,238,2
725.1,2017,245,1
725.1,2017,252,12
725.1,2017,259,4
725.1,2017,266,11
725.1,2017,273,5
725.1,2017,280,9
725.1,2017,287,10
725.1,2017,294,5
725.1,2017,301,4
725.1,2017,308,6
725.1,2017,315,2
725.1,2017,322,4
725.1,2017,329,6
725.1,2017,336,1
725.1,2017,343,4
725.1,2017,350,4
725.1,2017,364,2
725.1,2018,0,2
725.1,2018,7,4
725.1,2018,14,1
725.1,2018,21,1
725.1,2018,28,2
725.1,2018,42,2
725.1,2018,49,8
725.1,2018,56,6
725.1,2018,63,6
725.1,2018,70,12
725.1,2018,77,10
725.1,2018,84,3
725.1,2018,91,13
725.1,2018,98,8
725.1,2018,105,19
725.1,2018,112,48
725.1,2018,119,43
725.1,2018,126,29
725.1,2018,133,14
725.1,2018,140,22
725.1,2018,147,26
725.1,2018,154,21
725.1,2018,161,14
725.1,2018,168,16
725.1,2018,175,25
725.1,2018,182,25
725.1,2018,189,20
725.1,2018,196,21
725.1,2018,203,24
725.1,2018,210,25
725.1,2018,217,20
725.1,2018,224,24
725.1,2018,231,20
725.1,2018,238,22
725.1,2018,245,15
725.1,2018,252,14
725.1,2018,259,14
725.1,2018,266,14
725.1,2018,273,16
725.1,2018,280,21
725.1,2018,287,17
725.1,2018,294,18
725.1,2018,301,17
725.1,2018,308,14
725.1,2018,315,4
725.1,2018,322,19
725.1,2018,329,10
725.1,2018,336,13
725.1,2018,343,11
725.1,2018,350,12
725.1,2018,357,6
725.1,2018,364,1
726.1,2017,0,3
726.1,2017,7,11
726.1,2017,14,12
726.1,2017,21,10
726.1,2017,28,7
726.1,2017,35,15
726.1,2017,42,11
726.1,2017,49,9
726.1,2017,56,7
726.1,2017,63,14
726.1,2017,70,17
726.1,2017,77,25
726.1,2017,84,26
726.1,2017,91,27
726.1,2017,98,24
726.1,2017,105,33
726.1,2017,112,25
726.1,2017,119,15
726.1,2017,126,23
726.1,2017,133,29
726.1,2017,140,28
726.1,2017,147,10
726.1,2017,154,15
726.1,2017,161,17
726.1,2017,168,16
726.1,2017,175,20
726.1,2017,182,24
726.1,2017,189,29
726.1,2017,196,43
726.1,2017,203,38
726.1,2017,210,34
726.1,2017,217,28
726.1,2017,224,29
726.1,2017,231,20
726.1,2017,238,34
726.1,2017,245,36
726.1,2017,252,39
726.1,2017,259,36
726.1,2017,266,30
726.1,2017,273,33
726.1,2017,280,32
726.1,2017,287,28
726.1,2017,294,36
726.1,2017,301,19
726.1,2017,308,22
726.1,2017,315,33
726.1,2017,322,15
726.1,2017,329,21
726.1,2017,336,15
726.1,2017,343,13
726.1,2017,350,13
726.1,2017,357,5
726.1,2017,364,3
726.1,2018,0,3
726.1,2018,7,9
726.1,2018,14,3
726.1,2018,21,8
726.1,2018,28,9
726.1,2018,35,11
726.1,2018,42,15
726.1,2018,49,23
726.1,2018,56,22
726.1,2018,63,17
726.1,2018,70,26
726.1,2018,77,68
726.1,2018,84,67
726.1,2018,91,37
726.1,2018,98,28
726.1,2018,105,68
726.1,2018,112,65
726.1,2018,119,41
726.1,2018,126,34
726.1,2018,133,51
726.1,2018,140,56
726.1,2018,147,47
726.1,2018,154,62
726.1,2018,161,57
726.1,2018,168,59
726.1,2018,175,56
726.1,2018,182,50
726.1,2018,189,46
726.1,2018,196,51
726.1,2018,203,55
726.1,2018,210,72
726.1,2018,217,92
726.1,2018,224,75
726.1,2018,231,71
726.1,2018,238,72
726.1,2018,245,75
726.1,2018,252,74
726.1,2018,259,67
726.1,2018,266,69
726.1,2018,273,77
726.1,2018,280,56
726.1,2018,287,56
726.1,2018,294,54
726.1,2018,301,51
726.1,2018,308,40
726.1,2018,315,21
726.1,2018,322,35
726.1,2018,329,58
726.1,2018,336,31
726.1,2018,343,17
726.1,2018,350,27
726.1,2018,357,21
726.1,2018,364,5
727.1,2017,0,3
727.1,2017,14,2
727.1,2017,21,1
727.1,2017,28,1
727.1,2017,35,2
727.1,2017,42,2
727.1,2017,49,1
727.1,2017,56,4
727.1,2017,63,5
727.1,2017,77,3
727.1,2017,84,8
727.1,2017,91,4
727.1,2017,98,5
727.1,2017,105,6
727.1,2017,112,6
727.1,2017,119,1
727.1,2017,126,5
727.1,2017,133,6
727.1,2017,140,4
727.1,2017,147,12
727.1,2017,154,8
727.1,2017,161,11
727.1,2017,168,6
727.1,2017,175,6
727.1,2017,182,11
727.1,2017,189,7
727.1,2017,196,10
727.1,2017,203,11
727.1,2017,210,7
727.1,2017,217,8
727.1,2017,224,8
727.1,2017,231,8
727.1,2017,238,12
727.1,2017,245,14
727.1,2017,252,19
727.1,2017,259,10
727.1,2017,266,8
727.1,2017,273,9
727.1,2017,280,13
727.1,2017,287,13
727.1,2017,294,14
727.1,2017,301,6
727.1,2017,308,7
727.1,2017,315,4
727.1,2017,322,8
727.1,2017,329,7
727.1,2017,336,7
727.1,2017,343,2
727.1,2017,350,5
727.1,2017,357,2
727.1,2017,364,1
727.1,2018,0,2
727.1,2018,7,1
727.1,2018,21,2
727.1,2018,28,1
727.1,2018,35,3
727.1,2018,42,2
727.1,2018,49,2
727.1,2018,56,2
727.1,2018,63,5
727.1,2018,70,9
727.1,2018,77,14
727.1,2018,84,19
727.1,2018,91,20
727.1,2018,98,8
727.1,2018,105,18
727.1,2018,112,17
727.1,2018,119,14
727.1,2018,126,15
727.1,2018,133,24
727.1,2018,140,18
727.1,2018,147,20
727.1,2018,154,23
727.1,2018,161,21
727.1,2018,168,31
727.1,2018,175,24
727.1,2018,182,32
727.1,2018,189,52
727.1,2018,196,46
727.1,2018,203,50
727.1,2018,210,47
727.1,2018,217,47
727.1,2018,224,47
727.1,2018,231,32
727.1,2018,238,43
727.1,2018,245,60
727.1,2018,252,45
727.1,2018,259,40
727.1,2018,266,28
727.1,2018,273,36
727.1,2018,280,48
727.1,2018,287,37
727.1,2018,294,25
727.1,2018,301,23
727.1,2018,308,23
727.1,2018,315,10
727.1,2018,322,23
727.1,2018,329,21
727.1,2018,336,14
727.1,2018,343,6
727.1,2018,350,13
727.1,2018,357,11
727.1,2018,364,4
728.1,2017,7,1
728.1,2017,14,5
728.1,2017,21,1
728.1,2017,28,6
728.1,2017,35,2
728.1,2017,42,3
728.1,2017,49,6
728.1,2017,56,3
728.1,2017,63,4
728.1,2017,70,1
728.1,2017,77,6
728.1,2017,84,13
728.1,2017,91,6
728.1,2017,98,11
728.1,2017,105,13
728.1,2017,112,7
728.1,2017,119,10
728.1,2017,126,10
728.1,2017,133,8
728.1,2017,140,15
728.1,2017,147,13
728.1,2017,154,15
728.1,2017,161,17
728.1,2017,168,8
728.1,2017,175,12
728.1,2017,182,15
728.1,2017,189,15
728.1,2017,196,15
728.1,2017,203,21
728.1,2017,210,15
728.1,2017,217,31
728.1,2017,224,28
728.1,2017,231,32
728.1,2017,238,27
728.1,2017,245,54
728.1,2017,252,24
728.1,2017,259,40
728.1,2017,266,36
728.1,2017,273,22
728.1,2017,280,19
728.1,2017,287,39
728.1,2017,294,43
728.1,2017,301,24
728.1,2017,308,21
728.1,2017,315,16
728.1,2017,322,11
728.1,2017,329,18
728.1,2017,336,5
728.1,2017,343,3
728.1,2017,350,2
728.1,2017,357,2
728.1,2018,0,2
728.1,2018,7,4
728.1,2018,21,5
728.1,2018,28,6
728.1,2018,35,2
728.1,2018,42,6
728.1,2018,49,14
728.1,2018,56,12
728.1,2018,63,9
728.1,2018,70,12
728.1,2018,77,22
728.1,2018,84,26
728.1,2018,91,37
728.1,2018,98,31
728.1,2018,105,20
728.1,2018,112,17
728.1,2018,119,29
728.1,2018,126,32
728.1,2018,133,27
728.1,2018,140,36
728.1,2018,147,49
728.1,2018,154,46
728.1,2018,161,61
728.1,2018,168,59
728.1,2018,175,61
728.1,2018,182,53
728.1,2018,189,67
728.1,2018,196,59
728.1,2018,203,43
728.1,2018,210,47
728.1,2018,217,47
728.1,2018,224,44
728.1,2018,231,78
728.1,2018,238,91
728.1,2018,245,91
728.1,2018,252,90
728.1,2018,259,120
728.1,2018,266,75
728.1,2018,273,96
728.1,2018,280,69
728.1,2018,287,92
728.1,2018,294,48
728.1,2018,301,58
728.1,2018,308,52
728.1,2018,315,49
728.1,2018,322,57
728.1,2018,329,47
728.1,2018,336,11
728.1,2018,343,6
728.1,2018,350,9
728.1,2018,357,8
728.1,2018,364,4
729.1,2017,0,1
729.1,2017,7,2
729.1,2017,14,8
729.1,2017,21,2
729.1,2017,28,2
729.1,2017,35,1
729.1,2017,42,3
729.1,2017,49,8
729.1,2017,56,7
729.1,2017,63,7
729.1,2017,70,3
729.1,2017,77,13
729.1,2017,84,17
729.1,2017,91,5
729.1,2017,98,16
729.1,2017,105,14
729.1,2017,112,16
729.1,2017,119,24
729.1,2017,126,13
729.1,2017,133,13
729.1,2017,140,12
729.1,2017,147,19
729.1,2017,154,9
729.1,2017,161,8
729.1,2017,168,8
729.1,2017,175,10
729.1,2017,182,18
729.1,2017,189,11
729.1,2017,196,32
729.1,2017,203,12
729.1,2017,210,26
729.1,2017,217,19
729.1,2017,224,24
729.1,2017,231,34
729.1,2017,238,22
729.1,2017,245,20
729.1,2017,252,27
729.1,2017,259,36
729.1,2017,266,43
729.1,2017,273,21
729.1,2017,280,27
729.1,2017,287,20
729.1,2017,294,33
729.1,2017,301,29
729.1,2017,308,28
729.1,2017,315,9
729.1,2017,322,8
729.1,2017,329,20
729.1,2017,336,2
729.1,2017,343,3
729.1,2017,350,3
729.1,2017,364,1
729.1,2018,0,1
729.1,2018,7,3
729.1,2018,14,2
729.1,2018,21,3
729.1,2018,28,1
729.1,2018,35,2
729.1,2018,42,4
729.1,2018,49,5
729.1,2018,56,6
729.1,2018,63,13
729.1,2018,70,4
729.1,2018,77,9
729.1,2018,84,12
729.1,2018,91,17
729.1,2018,98,13
729.1,2018,105,16
729.1,2018,112,8
729.1,2018,119,14
729.1,2018,126,12
729.1,2018,133,15
729.1,2018,140,23
729.1,2018,147,28
729.1,2018,154,28
729.1,2018,161,28
729.1,2018,168,30
729.1,2018,175,42
729.1,2018,182,49
729.1,2018,189,55
729.1,2018,196,25
729.1,2018,203,55
729.1,2018,210,38
729.1,2018,217,47
729.1,2018,224,60
729.1,2018,231,66
729.1,2018,238,54
729.1,2018,245,63
729.1,2018,252,70
729.1,2018,259,51
729.1,2018,266,68
729.1,2018,273,60
729.1,2018,280,59
729.1,2018,287,41
729.1,2018,294,21
729.1,2018,301,36
729.1,2018,308,23
729.1,2018,315,12
729.1,2018,322,25
729.1,2018,329,15
729.1,2018,336,15
729.1,2018,343,9
729.1,2018,350,7
729.1,2018,357,8
729.1,2018,364,2
730.1,2017,7,3
730.1,2017,14,6
730.1,2017,21,1
730.1,2017,28,2
730.1,2017,35,3
730.1,2017,42,4
730.1,2017,49,9
730.1,2017,56,3
730.1,2017,63,7
730.1,2017,70,1
730.1,2017,77,16
730.1,2017,84,4
730.1,2017,91,7
730.1,2017,98,11
730.1,2017,105,12
730.1,2017,112,14
730.1,2017,119,15
730.1,2017,126,6
730.1,2017,133,6
730.1,2017,140,31
730.1,2017,147,21
730.1,2017,154,21
730.1,2017,161,24
730.1,2017,168,14
730.1,2017,175,14
730.1,2017,182,17
730.1,2017,189,12
730.1,2017,196,19
730.1,2017,203,25
730.1,2017,210,36
730.1,2017,217,14
730.1,2017,224,25
730.1,2017,231,58
730.1,2017,238,25
730.1,2017,245,37
730.1,2017,252,26
730.1,2017,259,27
730.1,2017,266,33
730.1,2017,273,24
730.1,2017,280,20
730.1,2017,287,25
730.1,2017,294,22
730.1,2017,301,16
730.1,2017,308,19
730.1,2017,315,11
730.1,2017,322,16
730.1,2017,329,10
730.1,2017,336,14
730.1,2017,343,3
730.1,2017,350,4
730.1,2017,357,5
730.1,2018,0,1
730.1,2018,7,3
730.1,2018,14,4
730.1,2018,21,4
730.1,2018,28,5
730.1,2018,35,7
730.1,2018,42,23
730.1,2018,49,17
730.1,2018,56,14
730.1,2018,63,12
730.1,2018,70,15
730.1,2018,77,14
730.1,2018,84,17
730.1,2018,91,31
730.1,2018,98,24
730.1,2018,105,26
730.1,2018,112,42
730.1,2018,119,42
730.1,2018,126,42
730.1,2018,133,55
730.1,2018,140,51
730.1,2018,147,75
730.1,2018,154,65
730.1,2018,161,49
730.1,2018,168,46
730.1,2018,175,57
730.1,2018,182,54
730.1,2018,189,49
730.1,2018,196,51
730.1,2018,203,45
730.1,2018,210,60
730.1,2018,217,64
730.1,2018,224,60
730.1,2018,231,53
730.1,2018,238,51
730.1,2018,245,90
730.1,2018,252,28
730.1,2018,259,49
730.1,2018,266,55
730.1,2018,273,59
730.1,2018,280,47
730.1,2018,287,38
730.1,2018,294,23
730.1,2018,301,44
730.1,2018,308,30
730.1,2018,315,25
730.1,2018,322,30
730.1,2018,329,24
730.1,2018,336,11
730.1,2018,343,14
730.1,2018,350,8
730.1,2018,357,11
730.1,2018,364,5
731.1,2017,238,1
731.1,2018,196,1
731.1,2018,259,1
731.1,2018,308,1
732.1,2017,0,1
732.1,2017,21,1
732.1,2017,42,1
732.1,2017,49,3
732.1,2017,56,2
732.1,2017,63,1
732.1,2017,77,1
732.1,2017,84,8
732.1,2017,91,6
732.1,2017,98,11
732.1,2017,105,5
732.1,2017,112,9
732.1,2017,119,3
732.1,2017,126,9
732.1,2017,133,6
732.1,2017,140,8
732.1,2017,147,10
732.1,2017,154,10
732.1,2017,161,12
732.1,2017,168,8
732.1,2017,175,10
732.1,2017,182,12
732.1,2017,189,12
732.1,2017,196,15
732.1,2017,203,15
732.1,2017,210,18
732.1,2017,217,8
732.1,2017,224,11
732.1,2017,231,18
732.1,2017,238,19
732.1,2017,245,13
732.1,2017,252,15
732.1,2017,259,13
732.1,2017,266,18
732.1,2017,273,10
732.1,2017,280,12
732.1,2017,287,6
732.1,2017,294,11
732.1,2017,301,9
732.1,2017,308,7
732.1,2017,315,3
732.1,2017,322,5
732.1,2017,329,4
732.1,2017,336,1
732.1,2017,343,2
732.1,2017,350,4
732.1,2017,357,3
732.1,2017,364,1
732.1,2018,0,2
732.1,2018,7,4
732.1,2018,14,2
732.1,2018,21,3
732.1,2018,28,1
732.1,2018,35,1
732.1,2018,42,3
732.1,2018,49,6
732.1,2018,56,3
732.1,2018,63,2
732.1,2018,70,6
732.1,2018,77,1
732.1,2018,84,4
732.1,2018,91,9
732.1,2018,98,3
732.1,2018,105,7
732.1,2018,112,11
732.1,2018,119,12
732.1,2018,126,7
732.1,2018,133,6
732.1,2018,140,16
732.1,2018,147,14
732.1,2018,154,27
732.1,2018,161,19
732.1,2018,168,14
732.1,2018,175,16
732.1,2018,182,7
732.1,2018,189,14
732.1,2018,196,15
732.1,2018,203,19
732.1,2018,210,25
732.1,2018,217,21
732.1,2018,224,18
732.1,2018,231,15
732.1,2018,238,16
732.1,2018,245,15
732.1,2018,252,7
732.1,2018,259,10
732.1,2018,266,5
732.1,2018,273,10
732.1,2018,280,5
732.1,2018,287,4
732.1,2018,294,7
732.1,2018,301,5
732.1,2018,308,5
732.1,2018,315,1
732.1,2018,322,2
732.1,2018,329,3
732.1,2018,336,1
732.1,2018,350,1
732.1,2018,357,5
732.1,2018,364,3
733.1,2017,21,1
733.1,2017,42,1
733.1,2017,84,1
733.1,2017,91,2
733.1,2017,98,2
733.1,2017,105,5
733.1,2017,119,4
733.1,2017,126,1
733.1,2017,133,4
733.1,2017,140,1
733.1,2017,147,12
733.1,2017,154,6
733.1,2017,161,9
733.1,2017,168,2
733.1,2017,175,8
733.1,2017,182,7
733.1,2017,189,6
733.1,2017,196,6
733.1,2017,203,11
733.1,2017,210,7
733.1,2017,217,13
733.1,2017,224,14
733.1,2017,231,20
733.1,2017,238,9
733.1,2017,245,14
733.1,2017,252,11
733.1,2017,259,12
733.1,2017,266,10
733.1,2017,273,6
733.1,2017,280,9
733.1,2017,287,1
733.1,2017,294,2
733.1,2017,301,4
733.1,2017,308,2
733.1,2017,315,2
733.1,2017,329,3
733.1,2017,336,3
733.1,2017,343,2
733.1,2017,350,4
733.1,2017,357,4
733.1,2018,0,1
733.1,2018,21,2
733.1,2018,35,1
733.1,2018,42,1
733.1,2018,49,2
733.1,2018,56,2
733.1,2018,63,1
733.1,2018,70,3
733.1,2018,77,2
733.1,2018,84,7
733.1,2018,91,5
733.1,2018,98,7
733.1,2018,105,10
733.1,2018,112,7
733.1,2018,119,5
733.1,2018,126,5
733.1,2018,133,3
733.1,2018,140,12
733.1,2018,147,17
733.1,2018,154,23
733.1,2018,161,24
733.1,2018,168,15
733.1,2018,175,10
733.1,2018,182,9
733.1,2018,189,12
733.1,2018,196,17
733.1,2018,203,8
733.1,2018,210,20
733.1,2018,217,21
733.1,2018,224,17
733.1,2018,231,12
733.1,2018,238,15
733.1,2018,245,12
733.1,2018,252,11
733.1,2018,259,5
733.1,2018,266,6
733.1,2018,273,7
733.1,2018,280,6
733.1,2018,287,9
733.1,2018,294,6
733.1,2018,301,2
733.1,2018,308,3
733.1,2018,315,3
733.1,2018,322,7
733.1,2018,336,2
733.1,2018,343,4
733.1,2018,350,2
733.1,2018,357,1
734.1,2017,133,1
734.1,2017,203,1
734.1,2017,231,1
734.1,2017,238,1
734.1,2017,245,3
734.1,2017,259,2
734.1,2017,294,3
734.1,2017,301,2
734.1,2018,7,1
734.1,2018,98,1
734.1,2018,147,1
734.1,2018,168,2
734.1,2018,182,3
734.1,2018,196,2
734.1,2018,203,2
734.1,2018,217,1
734.1,2018,224,1
734.1,2018,231,4
734.1,2018,252,2
734.1,2018,259,2
734.1,2018,280,2
735.1,2017,189,1
735.1,2017,196,1
735.1,2017,217,1
735.1,2017,252,1
735.1,2018,182,3
736.1,2017,42,1
736.1,2017,63,1
736.1,2017,98,1
736.1,2017,105,3
736.1,2017,112,1
736.1,2017,119,1
736.1,2017,126,2
736.1,2017,133,2
736.1,2017,140,3
736.1,2017,147,4
736.1,2017,154,3
736.1,2017,161,8
736.1,2017,168,11
736.1,2017,175,12
736.1,2017,182,9
736.1,2017,189,11
736.1,2017,196,20
736.1,2017,203,21
736.1,2017,210,14
736.1,2017,217,17
736.1,2017,224,9
736.1,2017,231,10
736.1,2017,238,21
736.1,2017,245,19
736.1,2017,252,14
736.1,2017,259,7
736.1,2017,266,14
736.1,2017,273,15
736.1,2017,280,10
736.1,2017,287,29
736.1,2017,294,11
736.1,2017,301,7
736.1,2017,308,3
736.1,2017,315,1
736.1,2017,322,1
736.1,2017,329,1
736.1,2017,343,2
736.1,2017,350,1
736.1,2018,21,2
736.1,2018,28,1
736.1,2018,35,1
736.1,2018,42,1
736.1,2018,49,1
736.1,2018,56,1
736.1,2018,63,1
736.1,2018,77,3
736.1,2018,84,9
736.1,2018,98,6
736.1,2018,105,4
736.1,2018,112,5
736.1,2018,119,7
736.1,2018,126,7
736.1,2018,133,5
736.1,2018,140,10
736.1,2018,147,10
736.1,2018,154,35
736.1,2018,161,24
736.1,2018,168,25
736.1,2018,175,25
736.1,2018,182,35
736.1,2018,189,52
736.1,2018,196,41
736.1,2018,203,44
736.1,2018,210,27
736.1,2018,217,31
736.1,2018,224,52
736.1,2018,231,48
736.1,2018,238,29
736.1,2018,245,33
736.1,2018,252,32
736.1,2018,259,27
736.1,2018,266,22
736.1,2018,273,26
736.1,2018,280,26
736.1,2018,287,13
736.1,2018,294,6
736.1,2018,301,10
736.1,2018,308,2
736.1,2018,315,7
736.1,2018,322,5
736.1,2018,329,4
736.1,2018,336,3
736.1,2018,343,3
736.1,2018,350,1
736.1,2018,357,3
737.1,2018,175,1
738.1,2017,91,1
738.1,2017,119,4
738.1,2017,126,1
738.1,2017,133,2
738.1,2017,140,3
738.1,2017,147,6
738.1,2017,154,9
738.1,2017,161,5
738.1,2017,168,14
738.1,2017,175,11
738.1,2017,182,11
738.1,2017,189,14
738.1,2017,196,38
738.1,2017,203,10
738.1,2017,210,12
738.1,2017,217,16
738.1,2017,224,21
738.1,2017,231,15
738.1,2017,238,18
738.1,2017,245,7
738.1,2017,252,13
738.1,2017,259,4
738.1,2017,266,10
738.1,2017,273,5
738.1,2017,280,8
738.1,2017,287,6
738.1,2017,294,3
738.1,2017,301,3
738.1,2017,343,2
738.1,2018,84,1
738.1,2018,98,4
738.1,2018,105,2
738.1,2018,112,1
738.1,2018,119,5
738.1,2018,126,3
738.1,2018,133,2
738.1,2018,140,11
738.1,2018,147,7
738.1,2018,154,6
738.1,2018,161,21
738.1,2018,168,13
738.1,2018,175,9
738.1,2018,182,21
738.1,2018,189,23
738.1,2018,196,17
738.1,2018,203,14
738.1,2018,210,26
738.1,2018,217,30
738.1,2018,224,28
738.1,2018,231,28
738.1,2018,238,37
738.1,2018,245,16
738.1,2018,252,9
738.1,2018,259,11
738.1,2018,266,13
738.1,2018,273,9
738.1,2018,280,10
738.1,2018,287,5
738.1,2018,294,3
738.1,2018,301,1
738.1,2018,308,5
738.1,2018,315,2
738.1,2018,336,1
739.1,2017,21,2
739.1,2017,49,1
739.1,2017,63,3
739.1,2017,77,2
739.1,2017,84,2
739.1,2017,91,2
739.1,2017,98,4
739.1,2017,105,1
739.1,2017,112,10
739.1,2017,119,15
739.1,2017,126,5
739.1,2017,133,12
739.1,2017,140,12
739.1,2017,147,13
739.1,2017,154,28
739.1,2017,161,50
739.1,2017,168,24
739.1,2017,175,39
739.1,2017,182,26
739.1,2017,189,36
739.1,2017,196,38
739.1,2017,203,35
739.1,2017,210,51
739.1,2017,217,41
739.1,2017,224,30
739.1,2017,231,41
739.1,2017,238,35
739.1,2017,245,41
739.1,2017,252,50
739.1,2017,259,47
739.1,2017,266,24
739.1,2017,273,22
739.1,2017,280,27
739.1,2017,287,12
739.1,2017,294,19
739.1,2017,301,5
739.1,2017,308,6
739.1,2017,315,3
739.1,2017,322,4
739.1,2017,329,1
739.1,2017,336,1
739.1,2017,343,2
739.1,2017,350,1
739.1,2017,357,1
739.1,2018,14,3
739.1,2018,28,3
739.1,2018,35,2
739.1,2018,42,1
739.1,2018,49,1
739.1,2018,56,3
739.1,2018,70,3
739.1,2018,77,5
739.1,2018,84,10
739.1,2018,91,5
739.1,2018,98,3
739.1,2018,105,4
739.1,2018,112,24
739.1,2018,119,24
739.1,2018,126,35
739.1,2018,133,34
739.1,2018,140,38
739.1,2018,147,44
739.1,2018,154,30
739.1,2018,161,50
739.1,2018,168,57
739.1,2018,175,44
739.1,2018,182,60
739.1,2018,189,57
739.1,2018,196,62
739.1,2018,203,60
739.1,2018,210,77
739.1,2018,217,54
739.1,2018,224,58
739.1,2018,231,54
739.1,2018,238,54
739.1,2018,245,83
739.1,2018,252,82
739.1,2018,259,377
739.1,2018,266,55
739.1,2018,273,54
739.1,2018,280,73
739.1,2018,287,40
739.1,2018,294,29
739.1,2018,301,32
739.1,2018,308,36
739.1,2018,315,16
739.1,2018,322,8
739.1,2018,329,4
739.1,2018,336,3
739.1,2018,343,2
739.1,2018,350,1
739.1,2018,357,3
739.1,2018,364,2
740.1,2017,98,1
740.1,2017,119,1
740.1,2017,133,2
740.1,2017,140,1
740.1,2017,147,3
740.1,2017,154,3
740.1,2017,161,4
740.1,2017,168,4
740.1,2017,175,5
740.1,2017,182,4
740.1,2017,189,5
740.1,2017,196,6
740.1,2017,203,6
740.1,2017,210,3
740.1,2017,217,1
740.1,2017,224,62
740.1,2017,231,8
740.1,2017,238,6
740.1,2017,245,4
740.1,2017,252,6
740.1,2017,259,3
740.1,2017,266,4
740.1,2017,273,3
740.1,2017,280,7
740.1,2017,287,2
740.1,2017,294,1
740.1,2017,301,3
740.1,2018,70,1
740.1,2018,112,3
740.1,2018,126,2
740.1,2018,133,1
740.1,2018,147,4
740.1,2018,154,2
740.1,2018,161,5
740.1,2018,168,7
740.1,2018,175,6
740.1,2018,182,16
740.1,2018,189,7
740.1,2018,196,12
740.1,2018,203,10
740.1,2018,210,12
740.1,2018,217,4
740.1,2018,224,9
740.1,2018,231,12
740.1,2018,238,4
740.1,2018,245,9
740.1,2018,252,2
740.1,2018,259,1
740.1,2018,266,1
740.1,2018,273,1
740.1,2018,280,3
740.1,2018,287,3
740.1,2018,294,1
740.1,2018,301,2
740.1,2018,308,2
740.1,2018,315,1
740.1,2018,343,1
758.1,2017,133,1
758.1,2018,112,1
760.1,2018,189,1
760.1,2018,203,1
761.1,2018,168,1
761.1,2018,224,1
764.1,2018,308,1
766.1,2017,259,1
766.1,2018,273,1
767.1,2017,77,1
767.1,2017,98,2
767.1,2017,112,1
767.1,2017,119,2
767.1,2017,133,4
767.1,2017,140,2
767.1,2017,154,3
767.1,2017,161,4
767.1,2017,168,2
767.1,2017,175,6
767.1,2017,182,3
767.1,2017,189,4
767.1,2017,196,3
767.1,2017,203,8
767.1,2017,210,6
767.1,2017,217,7
767.1,2017,224,5
767.1,2017,231,5
767.1,2017,238,9
767.1,2017,245,8
767.1,2017,252,2
767.1,2017,259,1
767.1,2017,266,8
767.1,2017,273,5
767.1,2017,280,2
767.1,2017,287,1
767.1,2017,294,2
767.1,2017,301,2
767.1,2018,28,1
767.1,2018,42,1
767.1,2018,63,1
767.1,2018,105,1
767.1,2018,112,1
767.1,2018,126,1
767.1,2018,133,1
767.1,2018,140,1
767.1,2018,147,5
767.1,2018,154,4
767.1,2018,161,5
767.1,2018,168,6
767.1,2018,175,8
767.1,2018,182,12
767.1,2018,189,6
767.1,2018,196,5
767.1,2018,203,17
767.1,2018,210,8
767.1,2018,217,6
767.1,2018,224,8
767.1,2018,231,11
767.1,2018,238,5
767.1,2018,245,12
767.1,2018,252,5
767.1,2018,259,1
767.1,2018,266,3
767.1,2018,273,3
767.1,2018,280,4
767.1,2018,287,2
767.1,2018,294,1
767.1,2018,301,3
767.1,2018,308,2
767.1,2018,336,1
767.1,2018,350,1
