ID,SurveyFK,Group,Length,Quantity,PhotoURL,Notes,Hairy,Rolled,Tented,Sawfly,BeetleLarva
30543,20504,ant,10,1,,,0,0,0,0,0
30544,20505,beetle,3,1,,,0,0,0,0,0
30545,20505,fly,3,1,,,0,0,0,0,0
30546,20505,aphid,4,1,,,0,0,0,0,0
30547,20506,spider,6,1,,,0,0,0,0,0
30548,20508,moths,5,1,,"webbing, frass",0,0,0,0,0
30549,20508,leafhopper,8,1,,,0,0,0,0,0
30550,20509,fly,3,1,,,0,0,0,0,0
30551,20509,beetle,15,1,,,0,0,0,0,0
30552,20510,leafhopper,8,1,,,0,0,0,0,0
30553,20510,beetle,3,1,,,0,0,0,0,0
30554,20510,fly,4,1,,,0,0,0,0,0
30555,20511,leafhopper,6,1,,,0,0,0,0,0
30556,20511,leafhopper,10,1,,,0,0,0,0,0
30557,20511,ant,3,1,,,0,0,0,0,0
30558,20512,leafhopper,8,1,,,0,0,0,0,0
30559,20512,ant,12,1,,,0,0,0,0,0
30560,20513,ant,8,1,,,0,0,0,0,0
30561,20513,beetle,6,1,,"ladybird beetle",0,0,0,0,0
30562,20515,caterpillar,6,1,,,0,0,0,0,0
30563,20515,spider,3,1,,,0,0,0,0,0
30564,20516,ant,6,1,,,0,0,0,0,0
30565,20516,spider,5,1,,,0,0,0,0,0
30566,20517,spider,4,1,,,0,0,0,0,0
30567,20517,spider,3,1,,,0,0,0,0,0
30568,20518,ant,10,1,,,0,0,0,0,0
30569,20518,spider,3,1,,,0,0,0,0,0
30570,20518,ant,3,1,,,0,0,0,0,0
30571,20518,leafhopper,8,1,,,0,0,0,0,0
30572,20519,beetle,3,1,,,0,0,0,0,0
30573,20519,beetle,4,1,,,0,0,0,0,0
30574,20519,beetle,15,1,,,0,0,0,0,0
30575,20520,spider,4,1,,,0,0,0,0,0
30576,20523,spider,5,1,,,0,0,0,0,0
30577,20523,grasshopper,12,1,,,0,0,0,0,0
30578,20524,leafhopper,8,1,,,0,0,0,0,0
30579,20524,spider,3,1,,,0,0,0,0,0
30580,20526,ant,3,1,,,0,0,0,0,0
30581,20526,spider,3,1,,,0,0,0,0,0
30582,20526,spider,4,1,,,0,0,0,0,0
30583,20625,leafhopper,10,1,,,0,0,0,0,0
30584,20625,leafhopper,4,1,,,0,0,0,0,0
30585,20626,spider,4,1,,,0,0,0,0,0
30586,20627,spider,10,1,,,0,0,0,0,0
30587,20628,ant,2,20,,,0,0,0,0,0
30588,20628,ant,5,1,,,0,0,0,0,0
30589,20629,fly,2,1,,,0,0,0,0,0
30590,20629,truebugs,6,1,,,0,0,0,0,0
30591,20630,fly,3,3,,,0,0,0,0,0
30592,20631,spider,2,1,,,0,0,0,0,0
30593,20631,grasshopper,10,1,,,0,0,0,0,0
30594,20632,fly,3,1,,,0,0,0,0,0
30595,20632,truebugs,10,1,,,0,0,0,0,0
30596,20632,leafhopper,8,1,,,0,0,0,0,0
30597,20633,beetle,8,1,,,0,0,0,0,0
30598,20634,fly,15,1,,,0,0,0,0,0
30599,20635,grasshopper,10,1,,,0,0,0,0,0
30600,20635,truebugs,18,1,,,0,0,0,0,0
30601,20635,fly,6,1,,,0,0,0,0,0
30602,20636,truebugs,10,1,,,0,0,0,0,0
30603,20636,caterpillar,18,1,,Dead,0,0,0,0,0
30604,20637,leafhopper,8,1,,,0,0,0,0,0
30605,20637,fly,3,1,,,0,0,0,0,0
30606,20637,fly,4,1,,,0,0,0,0,0
30607,20638,fly,10,1,,,0,0,0,0,0
30608,20638,beetle,5,1,,,0,0,0,0,0
30609,20639,fly,6,1,,,0,0,0,0,0
30610,20639,fly,4,1,,,0,0,0,0,0
30611,20639,beetle,4,1,,,0,0,0,0,0
30612,20639,leafhopper,5,1,,,0,0,0,0,0
30613,20639,ant,8,1,,,0,0,0,0,0
30614,20640,fly,10,1,,,0,0,0,0,0
30615,20641,caterpillar,50,1,,,0,0,0,0,0
30616,20642,leafhopper,3,2,,,0,0,0,0,0
30617,20643,fly,2,1,,,0,0,0,0,0
30618,20643,fly,4,1,,,0,0,0,0,0
30619,20644,spider,2,1,,,0,0,0,0,0
30620,20645,spider,2,1,,,0,0,0,0,0
30621,20646,fly,3,1,,,0,0,0,0,0
30622,20647,fly,3,1,,,0,0,0,0,0
30623,20647,leafhopper,7,1,,,0,0,0,0,0
30624,20647,beetle,4,1,,,0,0,0,0,0
30625,20648,beetle,2,1,,,0,0,0,0,0
30626,20648,caterpillar,0,200,,"Bagworm nest of eggs only",0,0,0,0,0
30627,20650,ant,8,1,,,0,0,0,0,0
30628,20650,fly,4,1,,,0,0,0,0,0
30629,20650,fly,1,1,,,0,0,0,0,0
30630,20652,truebugs,12,1,,,0,0,0,0,0
30631,20652,fly,6,1,,,0,0,0,0,0
30632,20653,spider,2,1,,,0,0,0,0,0
30633,20654,moths,15,1,,,0,0,0,0,0
30634,20655,leafhopper,8,1,,,0,0,0,0,0
30635,20655,beetle,6,1,,,0,0,0,0,0
30636,20656,fly,4,3,,,0,0,0,0,0
30637,20656,truebugs,10,1,,,0,0,0,0,0
30638,20657,fly,3,1,,,0,0,0,0,0
30639,20659,caterpillar,35,1,,,0,0,0,0,0
30640,20660,fly,8,1,,,0,0,0,0,0
30641,20660,truebugs,7,1,,,0,0,0,0,0
30642,20660,leafhopper,5,1,,,0,0,0,0,0
30643,20661,beetle,12,1,,"June Bug",0,0,0,0,0
30644,20661,ant,2,1,,,0,0,0,0,0
30645,20661,spider,4,1,,"No web observed",0,0,0,0,0
30646,20662,truebugs,12,1,,"On tree trunk, not a leaf.",0,0,0,0,0
30647,20663,fly,3,1,,,0,0,0,0,0
30648,20663,ant,2,1,,,0,0,0,0,0
30649,20606,moths,10,1,,,0,0,0,0,0
30650,20606,ant,5,1,,,0,0,0,0,0
30651,20607,spider,2,1,,,0,0,0,0,0
30652,20608,spider,2,2,,,0,0,0,0,0
30653,20609,aphid,1,16,,,0,0,0,0,0
30654,20610,spider,2,1,,,0,0,0,0,0
30655,20610,aphid,1,4,,,0,0,0,0,0
30656,20610,aphid,2,1,,,0,0,0,0,0
30657,20611,aphid,2,1,,,0,0,0,0,0
30658,20611,spider,2,1,,,0,0,0,0,0
30659,20612,aphid,2,7,,,0,0,0,0,0
30660,20613,fly,2,1,,,0,0,0,0,0
30661,20613,spider,3,1,,,0,0,0,0,0
30662,20614,aphid,2,9,,,0,0,0,0,0
30663,20615,spider,3,2,,,0,0,0,0,0
30664,20615,truebugs,4,1,,,0,0,0,0,0
30665,20616,aphid,1,6,,,0,0,0,0,0
30666,20616,spider,2,3,,,0,0,0,0,0
30667,20617,aphid,2,7,,,0,0,0,0,0
30668,20617,spider,6,1,,,0,0,0,0,0
30669,20621,ant,10,1,,,0,0,0,0,0
30670,20621,aphid,4,1,,,0,0,0,0,0
30671,20621,aphid,2,5,,,0,0,0,0,0
30672,20622,aphid,2,1,,,0,0,0,0,0
30673,20624,fly,4,3,,,0,0,0,0,0
30674,20624,daddylonglegs,5,1,,,0,0,0,0,0
30675,20624,aphid,2,2,,,0,0,0,0,0
30676,20624,spider,2,1,,,0,0,0,0,0
30677,20624,spider,4,1,,,0,0,0,0,0
30678,20664,ant,2,1,,"Missing a leg",0,0,0,0,0
30679,20666,spider,10,1,,"In web",0,0,0,0,0
30680,20666,spider,7,1,,"In tunnel web",0,0,0,0,0
30681,20667,caterpillar,8,100,,"Bag worm nest with larvae",0,0,0,0,0
30682,20668,moths,35,1,,,0,0,0,0,0
30683,20668,truebugs,12,1,,,0,0,0,0,0
30684,20668,fly,5,1,,,0,0,0,0,0
30685,20669,truebugs,6,1,,"Assassin Bug",0,0,0,0,0
30686,20669,leafhopper,3,1,,,0,0,0,0,0
30687,20670,fly,4,1,,,0,0,0,0,0
30688,20672,grasshopper,12,3,,,0,0,0,0,0
30689,20673,caterpillar,18,1,,"Empty chrysalis",0,0,0,0,0
30690,20673,leafhopper,6,1,,,0,0,0,0,0
30691,20674,daddylonglegs,6,4,,"All on the same leaf",0,0,0,0,0
30692,20675,truebugs,4,1,,,0,0,0,0,0
30693,20675,truebugs,6,1,,,0,0,0,0,0
30694,20675,truebugs,10,1,,,0,0,0,0,0
30695,20676,spider,6,2,,,0,0,0,0,0
30696,20677,fly,2,1,,,0,0,0,0,0
30697,20677,ant,4,1,,,0,0,0,0,0
30698,20677,spider,3,1,,,0,0,0,0,0
30699,20678,fly,2,1,,,0,0,0,0,0
30700,20678,beetle,3,1,,,0,0,0,0,0
30701,20679,daddylonglegs,50,1,,,0,0,0,0,0
30702,20679,spider,3,1,,,0,0,0,0,0
30703,20680,fly,2,1,,,0,0,0,0,0
30704,20680,moths,10,1,,,0,0,0,0,0
30705,20681,bee,20,100,,"Honey and bumble bees swarming blooms",0,0,0,0,0
30706,20681,moths,50,3,,,0,0,0,0,0
30707,20682,caterpillar,8,1,,,0,0,0,0,0
30708,20682,caterpillar,15,1,,,0,0,0,0,0
30709,20682,ant,4,1,,,0,0,0,0,0
30710,20683,caterpillar,8,1,,,0,0,0,0,0
30711,20683,leafhopper,15,1,,Katydid,0,0,0,0,0
30712,20683,truebugs,10,1,,,0,0,0,0,0
30713,20684,bee,20,1,,,0,0,0,0,0
30714,20684,caterpillar,4,2,,,0,0,0,0,0
30715,20684,fly,3,1,,,0,0,0,0,0
30716,20685,ant,2,1,,,0,0,0,0,0
30717,20685,truebugs,15,1,,,0,0,0,0,0
30718,20686,fly,2,1,,,0,0,0,0,0
30719,20686,fly,4,1,,,0,0,0,0,0
30720,20687,leafhopper,3,1,,,0,0,0,0,0
30721,20687,spider,4,1,,,0,0,0,0,0
30722,20687,ant,2,1,,,0,0,0,0,0
30723,20689,fly,4,1,,,0,0,0,0,0
30724,20689,fly,2,1,,,0,0,0,0,0
30725,20689,grasshopper,12,1,,,0,0,0,0,0
30726,20690,ant,5,3,,,0,0,0,0,0
30727,20691,spider,1,1,,,0,0,0,0,0
30728,20692,leafhopper,5,1,,,0,0,0,0,0
30729,20693,ant,3,1,,,0,0,0,0,0
30730,20695,fly,2,2,,,0,0,0,0,0
30731,20696,caterpillar,0,0,,"Empty tent caterpillar nest",0,0,0,0,0
30732,20696,caterpillar,10,1,,"Inch Worm",0,0,0,0,0
30733,20696,grasshopper,6,1,,,0,0,0,0,0
30734,20697,ant,8,1,,,0,0,0,0,0
30735,20698,spider,3,1,,,0,0,0,0,0
30736,20699,leafhopper,5,1,,"leaf hopper is being eaten by spider",0,0,0,0,0
30737,20699,spider,5,1,,"Spider is eating leaf hopper",0,0,0,0,0
30738,20699,fly,2,1,,,0,0,0,0,0
30739,20700,caterpillar,10,50,,"No webs, many caterpillars, and pearly large eggs covering nearby leaves",0,0,0,0,0
30740,20701,ant,4,1,,,0,0,0,0,0
30741,20703,ant,1,3,,,0,0,0,0,0
30742,20704,spider,0,1,,,0,0,0,0,0
30743,20705,beetle,2,1,,,0,0,0,0,0
30744,20706,caterpillar,4,2,,,0,0,0,0,0
30745,20707,truebugs,3,1,,,0,0,0,0,0
30746,20708,fly,0,1,,,0,0,0,0,0
30747,20752,truebugs,6,1,,,0,0,0,0,0
30748,20752,truebugs,5,1,,,0,0,0,0,0
30749,20753,spider,3,1,,,0,0,0,0,0
30750,20755,caterpillar,5,3,,,0,0,0,0,0
30751,20755,ant,5,1,,,0,0,0,0,0
30752,20756,spider,1,3,,,0,0,0,0,0
30753,20758,fly,5,2,,,0,0,0,0,0
30754,20758,spider,3,1,,,0,0,0,0,0
30755,20758,grasshopper,10,1,,,0,0,0,0,0
30756,20759,beetle,5,1,,,0,0,0,0,0
30757,20759,ant,3,1,,,0,0,0,0,0
30758,20759,leafhopper,7,1,,,0,0,0,0,0
30759,20760,fly,5,1,,,0,0,0,0,0
30760,20760,beetle,3,1,,,0,0,0,0,0
30761,20761,fly,5,1,,,0,0,0,0,0
30762,20762,fly,3,1,,,0,0,0,0,0
30763,20762,spider,4,1,,,0,0,0,0,0
30764,20763,truebugs,35,1,,,0,0,0,0,0
30765,20763,grasshopper,15,1,,,0,0,0,0,0
30766,20763,caterpillar,30,1,,,0,0,0,0,0
30767,20763,caterpillar,20,1,,,0,0,0,0,0
30768,20764,spider,5,1,,,0,0,0,0,0
30769,20766,spider,1,1,,,0,0,0,0,0
30770,20768,grasshopper,30,1,,,0,0,0,0,0
30771,21038,ant,4,1,,,0,0,0,0,0
30772,21038,spider,2,2,,,0,0,0,0,0
30773,21038,leafhopper,9,1,,,0,0,0,0,0
30774,21038,fly,2,1,,,0,0,0,0,0
30775,21039,fly,3,2,,,0,0,0,0,0
30776,21040,spider,4,1,,,0,0,0,0,0
30777,21041,leafhopper,3,1,,,0,0,0,0,0
30778,21041,ant,2,1,,,0,0,0,0,0
30779,21042,beetle,1,1,,,0,0,0,0,0
30780,21042,spider,1,1,,,0,0,0,0,0
30781,21042,truebugs,1,1,,,0,0,0,0,0
30782,21042,caterpillar,10,1,,,0,0,0,0,0
30783,21043,fly,3,1,,,0,0,0,0,0
30784,21043,fly,11,1,,,0,0,0,0,0
30785,21043,spider,5,1,,"with egg sac",0,0,0,0,0
30786,21044,fly,9,1,,,0,0,0,0,0
30787,21044,leafhopper,2,10,,,0,0,0,0,0
30788,21044,caterpillar,4,1,,,0,0,0,0,0
30789,21045,fly,5,1,,,0,0,0,0,0
30790,21046,unidentified,2,1,,"white bug",0,0,0,0,0
30791,21046,leafhopper,5,1,,,0,0,0,0,0
30792,21047,spider,2,1,,,0,0,0,0,0
30793,21048,fly,3,1,,,0,0,0,0,0
30794,21049,truebugs,15,1,,,0,0,0,0,0
30795,21049,fly,3,1,,,0,0,0,0,0
30796,21050,leafhopper,5,1,,,0,0,0,0,0
30797,21050,caterpillar,7,1,,,0,0,0,0,0
30798,21051,spider,2,3,,,0,0,0,0,0
30799,21053,spider,1,1,,,0,0,0,0,0
30800,21053,leafhopper,7,1,,,0,0,0,0,0
30801,20804,truebugs,22,1,,,0,0,0,0,0
30802,20809,ant,2,15,,,0,0,0,0,0
30803,20810,spider,10,1,,,0,0,0,0,0
30804,20811,truebugs,27,1,,,0,0,0,0,0
30805,20811,ant,4,1,,,0,0,0,0,0
30806,20813,fly,1,1,,,0,0,0,0,0
30807,20814,spider,7,1,,,0,0,0,0,0
30808,20815,truebugs,7,3,,,0,0,0,0,0
30809,20815,spider,4,1,,,0,0,0,0,0
30810,20816,truebugs,6,1,,,0,0,0,0,0
30811,20817,leafhopper,5,1,,,0,0,0,0,0
30812,20817,ant,2,2,,,0,0,0,0,0
30813,20818,truebugs,8,1,,,0,0,0,0,0
30814,20818,ant,2,3,,,0,0,0,0,0
30815,20820,leafhopper,3,1,,,0,0,0,0,0
30816,20820,spider,2,1,,,0,0,0,0,0
30817,20821,caterpillar,27,1,,,0,0,0,0,0
30818,20821,spider,9,1,,,0,0,0,0,0
30819,20822,ant,2,1,,,0,0,0,0,0
30820,20824,truebugs,8,1,,,0,0,0,0,0
30821,20824,bee,20,1,,,0,0,0,0,0
30822,20824,caterpillar,3,30,,,0,0,0,0,0
30823,20825,fly,1,2,,,0,0,0,0,0
30824,20827,caterpillar,23,1,,,0,0,0,0,0
30825,20827,spider,2,1,,,0,0,0,0,0
30826,20828,leafhopper,6,2,,,0,0,0,0,0
30827,20830,other,55,1,,millipede,0,0,0,0,0
30828,20830,fly,4,1,,,0,0,0,0,0
30829,20831,truebugs,15,2,,,0,0,0,0,0
30830,20833,ant,3,2,,,0,0,0,0,0
30831,20833,fly,4,1,,,0,0,0,0,0
30832,20834,spider,2,1,,,0,0,0,0,0
30833,20835,fly,4,1,,,0,0,0,0,0
30834,20835,spider,3,1,,,0,0,0,0,0
30835,20836,leafhopper,7,1,,,0,0,0,0,0
30836,20837,leafhopper,6,1,,,0,0,0,0,0
30837,20838,truebugs,18,1,,,0,0,0,0,0
30838,20839,spider,12,1,,,0,0,0,0,0
30839,20839,ant,3,1,,,0,0,0,0,0
30840,20840,beetle,4,1,,,0,0,0,0,0
30841,20841,truebugs,6,1,,"eating a fly",0,0,0,0,0
30842,20843,fly,2,2,,,0,0,0,0,0
30843,20712,ant,2,1,,,0,0,0,0,0
30844,20712,moths,2,1,,,0,0,0,0,0
30845,20712,spider,5,1,,,0,0,0,0,0
30846,20714,ant,2,1,,,0,0,0,0,0
30847,20714,truebugs,7,1,,,0,0,0,0,0
30848,20714,ant,1,1,,,0,0,0,0,0
30849,20715,caterpillar,25,1,,,0,0,0,0,0
30850,20715,truebugs,10,2,,mating,0,0,0,0,0
30851,20715,caterpillar,0,1,,"length not entered on data sheet",0,0,0,0,0
30852,20715,other,1,100,,"eggs, hundreds",0,0,0,0,0
30853,20716,truebugs,8,1,,,0,0,0,0,0
30854,20717,caterpillar,15,1,,,0,0,0,0,0
30855,20717,other,0,0,,"eggs, no length or count recorded on data sheet",0,0,0,0,0
30856,20718,truebugs,1,1,,,0,0,0,0,0
30857,20718,caterpillar,4,2,,,0,0,0,0,0
30858,20718,spider,10,1,,,0,0,0,0,0
30859,20718,spider,4,1,,,0,0,0,0,0
30860,20720,leafhopper,7,1,,,0,0,0,0,0
30861,20721,spider,4,1,,,0,0,0,0,0
30862,20722,fly,5,1,,,0,0,0,0,0
30863,20723,truebugs,17,1,,,0,0,0,0,0
30864,20723,leafhopper,9,1,,,0,0,0,0,0
30865,20725,grasshopper,30,1,,,0,0,0,0,0
30866,20727,beetle,7,1,,,0,0,0,0,0
30867,20728,fly,2,7,,,0,0,0,0,0
30868,20729,caterpillar,13,50,,,0,0,0,0,0
30869,20730,leafhopper,10,1,,,0,0,0,0,0
30870,20730,truebugs,13,1,,,0,0,0,0,0
30871,20731,fly,10,1,,,0,0,0,0,0
30872,20731,caterpillar,30,1,,,0,0,0,0,0
30873,20771,ant,3,1,,,0,0,0,0,0
30874,20773,spider,1,3,,,0,0,0,0,0
30875,20774,leafhopper,5,1,,,0,0,0,0,0
30876,20774,fly,8,1,,,0,0,0,0,0
30877,20774,caterpillar,3,1,,,0,0,0,0,0
30878,20774,grasshopper,6,1,,,0,0,0,0,0
30879,20777,fly,3,1,,,0,0,0,0,0
30880,20778,leafhopper,6,1,,,0,0,0,0,0
30881,20778,fly,5,1,,,0,0,0,0,0
30882,20799,moths,100,1,,,0,0,0,0,0
30883,20800,bee,20,5,,,0,0,0,0,0
30884,20800,moths,6,1,,,0,0,0,0,0
30885,20801,caterpillar,40,1,,,0,0,0,0,0
30886,20802,caterpillar,60,10,,,0,0,0,0,0
30887,20803,caterpillar,40,1,,,0,0,0,0,0
30888,20803,grasshopper,10,1,,,0,0,0,0,0
30889,20803,spider,1,1,,,0,0,0,0,0
30890,20732,caterpillar,20,1,,,0,0,0,0,0
30891,20735,leafhopper,10,1,,,0,0,0,0,0
30892,20736,ant,4,1,,,0,0,0,0,0
30893,20737,spider,4,2,,,0,0,0,0,0
30894,20738,fly,2,1,,,0,0,0,0,0
30895,20738,spider,8,1,,,0,0,0,0,0
30896,20739,fly,3,1,,,0,0,0,0,0
30897,20739,beetle,4,1,,,0,0,0,0,0
30898,20740,truebugs,15,1,,,0,0,0,0,0
30899,20740,fly,5,1,,,0,0,0,0,0
30900,20741,caterpillar,3,50,,,0,0,0,0,0
30901,20741,fly,3,1,,,0,0,0,0,0
30902,20742,leafhopper,10,1,,,0,0,0,0,0
30903,20743,truebugs,10,1,,,0,0,0,0,0
30904,20744,truebugs,15,1,,,0,0,0,0,0
30905,20745,leafhopper,7,1,,,0,0,0,0,0
30906,20745,other,0,3,,"length not listed on data sheet",0,0,0,0,0
30907,20746,spider,15,1,,,0,0,0,0,0
30908,20747,caterpillar,20,50,,,0,0,0,0,0
30909,20749,ant,7,1,,,0,0,0,0,0
30910,20750,truebugs,25,1,,,0,0,0,0,0
30911,20751,beetle,4,20,,,0,0,0,0,0
30912,20751,other,1,20,,eggs,0,0,0,0,0
30913,20779,spider,5,1,,,0,0,0,0,0
30914,20780,spider,1,1,,,0,0,0,0,0
30915,20780,fly,6,1,,,0,0,0,0,0
30916,20782,fly,8,1,,,0,0,0,0,0
30917,20784,caterpillar,12,1,,,0,0,0,0,0
30918,20784,spider,1,1,,,0,0,0,0,0
30919,20784,fly,5,1,,,0,0,0,0,0
30920,20788,truebugs,30,1,,,0,0,0,0,0
30921,20789,spider,1,1,,,0,0,0,0,0
30922,20790,daddylonglegs,50,3,,,0,0,0,0,0
30923,20791,fly,6,1,,,0,0,0,0,0
30924,20792,other,0,0,,"eggs--no length or count on data sheet",0,0,0,0,0
30925,20793,beetle,6,1,,,0,0,0,0,0
30926,20794,spider,50,1,,,0,0,0,0,0
30927,20796,spider,2,1,,,0,0,0,0,0
30928,20796,spider,50,1,,,0,0,0,0,0
30929,20797,ant,5,1,,,0,0,0,0,0
30930,20797,moths,25,1,,,0,0,0,0,0
30931,20797,spider,3,1,,,0,0,0,0,0
30932,20798,caterpillar,30,1,,,0,0,0,0,0
30933,20847,other,12,1,,earwig,0,0,0,0,0
30934,20848,unidentified,0,0,,"stripped of leaves",0,0,0,0,0
30935,20849,truebugs,1,4,,,0,0,0,0,0
30936,20851,spider,2,1,,,0,0,0,0,0
30937,20852,leafhopper,6,1,,,0,0,0,0,0
30938,20852,spider,2,1,,,0,0,0,0,0
30939,20853,grasshopper,3,1,,,0,0,0,0,0
30940,20854,bee,10,100,,"approx 100 in flower clusters",0,0,0,0,0
30941,20854,bee,8,200,,"approx 200 in flower clusters",0,0,0,0,0
30942,20855,moths,10,10,,"in flower clusters",0,0,0,0,0
30943,20855,bee,10,40,,"in flower clusters",0,0,0,0,0
30944,20855,bee,8,8,,"in flower clusters",0,0,0,0,0
30945,20856,leafhopper,7,1,,,0,0,0,0,0
30946,20857,truebugs,13,1,,,0,0,0,0,0
30947,20858,ant,4,1,,,0,0,0,0,0
30948,20859,fly,5,1,,,0,0,0,0,0
30949,20860,leafhopper,7,1,,,0,0,0,0,0
30950,20860,other,14,1,,centipede,0,0,0,0,0
30951,20860,grasshopper,12,1,,,0,0,0,0,0
30952,20861,spider,10,1,,,0,0,0,0,0
30953,20861,spider,7,1,,,0,0,0,0,0
30954,20862,beetle,4,1,,,0,0,0,0,0
30955,20863,caterpillar,6,100,,"tent worms approx 100",0,0,0,0,0
30956,20865,daddylonglegs,3,1,,,0,0,0,0,0
30957,20865,spider,4,1,,"eating a leafhopper",0,0,0,0,0
30958,20866,beetle,6,1,,,0,0,0,0,0
30959,20868,grasshopper,30,1,,,0,0,0,0,0
30960,20869,bee,25,1,,,0,0,0,0,0
30961,20869,ant,2,1,,,0,0,0,0,0
30962,20872,beetle,4,1,,,0,0,0,0,0
30963,20874,moths,7,1,,,0,0,0,0,0
30964,20875,fly,6,1,,,0,0,0,0,0
30965,20876,bee,8,1,,,0,0,0,0,0
30966,20876,ant,2,2,,,0,0,0,0,0
30967,20877,daddylonglegs,3,1,,,0,0,0,0,0
30968,20878,fly,4,2,,,0,0,0,0,0
30969,20879,beetle,4,1,,,0,0,0,0,0
30970,20879,ant,3,1,,,0,0,0,0,0
30971,20880,beetle,4,1,,,0,0,0,0,0
30972,20880,ant,6,1,,,0,0,0,0,0
30973,20881,truebugs,12,1,,,0,0,0,0,0
30974,20881,spider,3,1,,,0,0,0,0,0
30975,20884,spider,1,1,,,0,0,0,0,0
30976,20886,spider,8,1,,,0,0,0,0,0
30977,20888,spider,1,1,,,0,0,0,0,0
30978,20889,spider,2,2,,,0,0,0,0,0
30979,20892,spider,15,1,,,0,0,0,0,0
30980,20894,other,2,15,,eggs,0,0,0,0,0
30981,20894,fly,2,2,,,0,0,0,0,0
30982,20895,spider,2,4,,,0,0,0,0,0
30983,20895,truebugs,25,1,,,0,0,0,0,0
30984,20897,leafhopper,10,1,,,0,0,0,0,0
30985,20897,fly,3,1,,,0,0,0,0,0
30986,20898,truebugs,8,1,,,0,0,0,0,0
30987,20899,spider,2,1,,,0,0,0,0,0
30988,20901,spider,1,1,,,0,0,0,0,0
30989,20902,leafhopper,10,1,,,0,0,0,0,0
30990,20902,truebugs,12,1,,,0,0,0,0,0
30991,20903,spider,9,1,,,0,0,0,0,0
30992,20909,ant,4,1,,,0,0,0,0,0
30993,20909,fly,6,1,,,0,0,0,0,0
30994,20910,spider,1,1,,,0,0,0,0,0
30995,20911,spider,2,1,,,0,0,0,0,0
30996,20911,caterpillar,12,1,,,0,0,0,0,0
30997,20912,spider,1,1,,,0,0,0,0,0
30998,20913,ant,3,2,,,0,0,0,0,0
30999,20913,other,1,35,,"eggs--ants were on them",0,0,0,0,0
31000,20916,fly,15,1,,,0,0,0,0,0
31001,20917,daddylonglegs,50,1,,,0,0,0,0,0
31002,20918,beetle,5,1,,,0,0,0,0,0
31003,20919,truebugs,12,2,,,0,0,0,0,0
31004,20919,spider,20,1,,,0,0,0,0,0
31005,20920,truebugs,20,1,,,0,0,0,0,0
31006,20921,caterpillar,8,20,,,0,0,0,0,0
31007,20921,spider,20,1,,"eating a caterpillar",0,0,0,0,0
31008,20923,leafhopper,10,1,,,0,0,0,0,0
31009,20923,grasshopper,16,1,,,0,0,0,0,0
31010,20924,spider,3,1,,,0,0,0,0,0
31011,20927,leafhopper,6,1,,,0,0,0,0,0
31012,20928,fly,4,1,,,0,0,0,0,0
31013,20930,spider,1,1,,,0,0,0,0,0
31014,20932,grasshopper,20,1,,,0,0,0,0,0
31015,20932,spider,4,1,,,0,0,0,0,0
31016,20933,fly,4,2,,,0,0,0,0,0
31017,20933,leafhopper,3,1,,,0,0,0,0,0
31018,20936,spider,5,1,,,0,0,0,0,0
31019,20938,caterpillar,60,1,,,0,0,0,0,0
31020,20940,fly,2,1,,,0,0,0,0,0
31021,20941,moths,25,1,,,0,0,0,0,0
31022,20941,ant,10,1,,,0,0,0,0,0
31023,20942,spider,1,1,,,0,0,0,0,0
31024,20946,spider,5,1,,,0,0,0,0,0
31025,20946,ant,3,1,,,0,0,0,0,0
31026,20947,moths,20,1,,,0,0,0,0,0
31027,20950,caterpillar,10,1,,,0,0,0,0,0
31028,20952,fly,8,1,,,0,0,0,0,0
31029,20953,spider,1,2,,,0,0,0,0,0
31030,20956,unidentified,5,1,,"fly or beetle",0,0,0,0,0
31031,20956,spider,30,1,,,0,0,0,0,0
31032,20957,fly,2,1,,,0,0,0,0,0
31033,20963,spider,15,1,,,0,0,0,0,0
31034,20967,fly,2,1,,,0,0,0,0,0
31035,20968,truebugs,18,1,,,0,0,0,0,0
31036,20969,leafhopper,3,1,,,0,0,0,0,0
31037,20969,spider,6,1,,,0,0,0,0,0
31038,20973,caterpillar,15,2,,,0,0,0,0,0
31039,20973,caterpillar,20,1,,,0,0,0,0,0
31040,20977,caterpillar,15,1,,,0,0,0,0,0
31041,20978,truebugs,18,1,,,0,0,0,0,0
31042,20979,other,1,15,,"eggs, hatched",0,0,0,0,0
31043,20980,truebugs,20,1,,,0,0,0,0,0
31044,20981,truebugs,15,1,,,0,0,0,0,0
31045,20986,spider,3,1,,,0,0,0,0,0
31046,20987,daddylonglegs,50,1,,,0,0,0,0,0
31047,20987,spider,1,1,,,0,0,0,0,0
31048,20992,spider,1,1,,,0,0,0,0,0
31049,20994,spider,25,1,,,0,0,0,0,0
31050,21002,fly,3,1,,,0,0,0,0,0
31051,21065,fly,4,1,,,0,0,0,0,0
31052,21066,ant,2,1,,,0,0,0,0,0
31053,21066,unidentified,2,1,,Small,0,0,0,0,0
31054,21067,ant,2,1,,,0,0,0,0,0
31055,21067,unidentified,2,1,,Small,0,0,0,0,0
31056,21082,spider,4,1,,,0,0,0,0,0
31057,21082,daddylonglegs,6,1,,,0,0,0,0,0
31058,21082,ant,3,3,,,0,0,0,0,0
31059,21082,fly,4,1,,,0,0,0,0,0
31060,21082,other,3,1,,Trichoptera,0,0,0,0,0
31061,21083,spider,3,1,,,0,0,0,0,0
